# OpenSignals Text File Format. Version 1
# {"98:D3:51:FD:9C:70": {"position": 0, "device": "bitalino_rev", "device name": "98:D3:51:FD:9C:70", "device connection": "BTH98:D3:51:FD:9C:70", "sampling rate": 100, "resolution": [4, 1, 1, 1, 1, 10, 10], "firmware version": 1281, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2024-9-26", "time": "20:19:27.414", "channels": [2, 3], "sensor": ["RAW", "RAW"], "label": ["A2", "A3"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A2", "A3"], "special": [{}, {}], "digital IO": [0, 0, 1, 1], "convertedValues": 0}}
# EndOfHeader
11	0	0	0	0	503	639	
12	0	0	0	0	508	639	
13	0	0	0	0	481	639	
14	0	0	0	0	467	638	
15	0	0	0	0	462	638	
0	0	0	0	0	458	638	
1	0	0	0	0	461	638	
2	0	0	0	0	444	638	
3	0	0	0	0	489	638	
4	0	0	0	0	508	638	
5	0	0	0	0	480	638	
6	0	0	0	0	508	638	
7	0	0	0	0	510	637	
8	0	0	0	0	480	637	
9	0	0	0	0	481	637	
10	0	0	0	0	478	637	
11	0	0	0	0	496	636	
12	0	0	0	0	511	637	
13	0	0	0	0	529	636	
14	0	0	0	0	425	636	
15	0	0	0	0	503	636	
0	0	0	0	0	519	636	
1	0	0	0	0	543	636	
2	0	0	0	0	475	636	
3	0	0	0	0	494	635	
4	0	0	0	0	503	635	
5	0	0	0	0	526	635	
6	0	0	0	0	471	635	
7	0	0	0	0	530	635	
8	0	0	0	0	493	635	
9	0	0	0	0	486	634	
10	0	0	0	0	510	634	
11	0	0	0	0	518	634	
12	0	0	0	0	521	634	
13	0	0	0	0	503	634	
14	0	0	0	0	515	634	
15	0	0	0	0	516	633	
0	0	0	0	0	520	633	
1	0	0	0	0	515	633	
2	0	0	0	0	523	633	
3	0	0	0	0	514	632	
4	0	0	0	0	519	633	
5	0	0	0	0	505	633	
6	0	0	0	0	566	632	
7	0	0	0	0	682	632	
8	0	0	0	0	655	632	
9	0	0	0	0	476	632	
10	0	0	0	0	439	632	
11	0	0	0	0	493	632	
12	0	0	0	0	464	631	
13	0	0	0	0	488	631	
14	0	0	0	0	516	631	
15	0	0	0	0	524	631	
0	0	0	0	0	489	631	
1	0	0	0	0	502	631	
2	0	0	0	0	501	630	
3	0	0	0	0	497	630	
4	0	0	0	0	538	630	
5	0	0	0	0	533	630	
6	0	0	0	0	534	630	
7	0	0	0	0	542	630	
8	0	0	0	0	526	629	
9	0	0	0	0	531	629	
10	0	0	0	0	511	629	
11	0	0	0	0	538	629	
12	0	0	0	0	542	629	
13	0	0	0	0	563	629	
14	0	0	0	0	579	628	
15	0	0	0	0	598	628	
0	0	0	0	0	586	628	
1	0	0	0	0	569	628	
2	0	0	0	0	568	627	
3	0	0	0	0	516	627	
4	0	0	0	0	526	627	
5	0	0	0	0	497	627	
6	0	0	0	0	481	627	
7	0	0	0	0	486	627	
8	0	0	0	0	462	626	
9	0	0	0	0	493	626	
10	0	0	0	0	491	626	
11	0	0	0	0	489	625	
12	0	0	0	0	460	626	
13	0	0	0	0	510	625	
14	0	0	0	0	539	625	
15	0	0	0	0	534	625	
0	0	0	0	0	498	625	
1	0	0	0	0	520	625	
2	0	0	0	0	514	625	
3	0	0	0	0	522	624	
4	0	0	0	0	539	624	
5	0	0	0	0	544	624	
6	0	0	0	0	524	624	
7	0	0	0	0	508	624	
8	0	0	0	0	524	624	
9	0	0	0	0	498	623	
10	0	0	0	0	512	624	
11	0	0	0	0	536	623	
12	0	0	0	0	526	623	
13	0	0	0	0	518	623	
14	0	0	0	0	533	623	
15	0	0	0	0	529	623	
0	0	0	0	0	519	623	
1	0	0	0	0	531	623	
2	0	0	0	0	559	623	
3	0	0	0	0	528	623	
4	0	0	0	0	532	623	
5	0	0	0	0	531	623	
6	0	0	0	0	528	622	
7	0	0	0	0	518	622	
8	0	0	0	0	518	622	
9	0	0	0	0	515	622	
10	0	0	0	0	525	622	
11	0	0	0	0	521	622	
12	0	0	0	0	533	622	
13	0	0	0	0	525	622	
14	0	0	0	0	519	622	
15	0	0	0	0	496	622	
0	0	0	0	0	527	622	
1	0	0	0	0	511	622	
2	0	0	0	0	533	622	
3	0	0	0	0	508	622	
4	0	0	0	0	524	623	
5	0	0	0	0	521	623	
6	0	0	0	0	540	623	
7	0	0	0	0	527	623	
8	0	0	0	0	525	623	
9	0	0	0	0	526	623	
10	0	0	0	0	515	623	
11	0	0	0	0	482	623	
12	0	0	0	0	520	623	
13	0	0	0	0	504	623	
14	0	0	0	0	495	624	
15	0	0	0	0	515	624	
0	0	0	0	0	511	624	
1	0	0	0	0	480	624	
2	0	0	0	0	509	624	
3	0	0	0	0	638	625	
4	0	0	0	0	732	625	
5	0	0	0	0	623	625	
6	0	0	0	0	441	625	
7	0	0	0	0	428	625	
8	0	0	0	0	475	626	
9	0	0	0	0	513	626	
10	0	0	0	0	491	626	
11	0	0	0	0	484	626	
12	0	0	0	0	441	627	
13	0	0	0	0	528	627	
14	0	0	0	0	497	627	
15	0	0	0	0	485	627	
0	0	0	0	0	502	627	
1	0	0	0	0	498	628	
2	0	0	0	0	529	628	
3	0	0	0	0	494	628	
4	0	0	0	0	522	628	
5	0	0	0	0	508	629	
6	0	0	0	0	538	629	
7	0	0	0	0	539	629	
8	0	0	0	0	529	630	
9	0	0	0	0	543	629	
10	0	0	0	0	559	630	
11	0	0	0	0	527	630	
12	0	0	0	0	518	631	
13	0	0	0	0	566	631	
14	0	0	0	0	507	631	
15	0	0	0	0	526	631	
0	0	0	0	0	477	631	
1	0	0	0	0	439	632	
2	0	0	0	0	432	631	
3	0	0	0	0	489	632	
4	0	0	0	0	433	632	
5	0	0	0	0	460	632	
6	0	0	0	0	486	632	
7	0	0	0	0	495	633	
8	0	0	0	0	479	633	
9	0	0	0	0	495	633	
10	0	0	0	0	499	633	
11	0	0	0	0	444	633	
12	0	0	0	0	522	633	
13	0	0	0	0	493	634	
14	0	0	0	0	500	634	
15	0	0	0	0	508	634	
0	0	0	0	0	515	634	
1	0	0	0	0	501	634	
2	0	0	0	0	509	634	
3	0	0	0	0	532	634	
4	0	0	0	0	494	635	
5	0	0	0	0	559	635	
6	0	0	0	0	499	635	
7	0	0	0	0	511	635	
8	0	0	0	0	529	635	
9	0	0	0	0	540	635	
10	0	0	0	0	518	635	
11	0	0	0	0	515	635	
12	0	0	0	0	506	636	
13	0	0	0	0	508	636	
14	0	0	0	0	505	636	
15	0	0	0	0	511	636	
0	0	0	0	0	532	636	
1	0	0	0	0	504	636	
2	0	0	0	0	476	636	
3	0	0	0	0	498	636	
4	0	0	0	0	464	636	
5	0	0	0	0	480	636	
6	0	0	0	0	402	636	
7	0	0	0	0	459	636	
8	0	0	0	0	462	636	
9	0	0	0	0	449	636	
10	0	0	0	0	462	637	
11	0	0	0	0	487	637	
12	0	0	0	0	439	637	
13	0	0	0	0	461	637	
14	0	0	0	0	481	637	
15	0	0	0	0	505	637	
0	0	0	0	0	490	638	
1	0	0	0	0	509	637	
2	0	0	0	0	508	638	
3	0	0	0	0	520	638	
4	0	0	0	0	498	638	
5	0	0	0	0	588	638	
6	0	0	0	0	453	638	
7	0	0	0	0	551	638	
8	0	0	0	0	508	638	
9	0	0	0	0	502	637	
10	0	0	0	0	519	637	
11	0	0	0	0	484	637	
12	0	0	0	0	514	638	
13	0	0	0	0	460	638	
14	0	0	0	0	575	637	
15	0	0	0	0	696	637	
0	0	0	0	0	665	637	
1	0	0	0	0	448	637	
2	0	0	0	0	427	637	
3	0	0	0	0	487	637	
4	0	0	0	0	478	637	
5	0	0	0	0	505	636	
6	0	0	0	0	519	636	
7	0	0	0	0	500	636	
8	0	0	0	0	525	636	
9	0	0	0	0	537	636	
10	0	0	0	0	502	636	
11	0	0	0	0	532	636	
12	0	0	0	0	529	636	
13	0	0	0	0	502	636	
14	0	0	0	0	563	636	
15	0	0	0	0	508	636	
0	0	0	0	0	519	636	
1	0	0	0	0	539	636	
2	0	0	0	0	574	636	
3	0	0	0	0	542	636	
4	0	0	0	0	547	635	
5	0	0	0	0	599	635	
6	0	0	0	0	568	635	
7	0	0	0	0	572	635	
8	0	0	0	0	561	635	
9	0	0	0	0	585	635	
10	0	0	0	0	527	635	
11	0	0	0	0	483	634	
12	0	0	0	0	465	634	
13	0	0	0	0	487	634	
14	0	0	0	0	468	634	
15	0	0	0	0	486	634	
0	0	0	0	0	499	634	
1	0	0	0	0	475	634	
2	0	0	0	0	489	633	
3	0	0	0	0	466	633	
4	0	0	0	0	483	633	
5	0	0	0	0	499	633	
6	0	0	0	0	487	633	
7	0	0	0	0	513	633	
8	0	0	0	0	500	632	
9	0	0	0	0	478	632	
10	0	0	0	0	510	632	
11	0	0	0	0	482	632	
12	0	0	0	0	510	632	
13	0	0	0	0	527	632	
14	0	0	0	0	515	632	
15	0	0	0	0	481	632	
0	0	0	0	0	503	632	
1	0	0	0	0	478	632	
2	0	0	0	0	501	632	
3	0	0	0	0	502	632	
4	0	0	0	0	527	632	
5	0	0	0	0	512	632	
6	0	0	0	0	502	632	
7	0	0	0	0	519	631	
8	0	0	0	0	496	631	
9	0	0	0	0	510	631	
10	0	0	0	0	508	631	
11	0	0	0	0	519	631	
12	0	0	0	0	490	631	
13	0	0	0	0	535	631	
14	0	0	0	0	521	631	
15	0	0	0	0	546	631	
0	0	0	0	0	515	631	
1	0	0	0	0	531	631	
2	0	0	0	0	487	631	
3	0	0	0	0	509	630	
4	0	0	0	0	508	630	
5	0	0	0	0	470	631	
6	0	0	0	0	499	630	
7	0	0	0	0	493	631	
8	0	0	0	0	515	631	
9	0	0	0	0	500	631	
10	0	0	0	0	492	631	
11	0	0	0	0	535	631	
12	0	0	0	0	635	631	
13	0	0	0	0	685	631	
14	0	0	0	0	500	631	
15	0	0	0	0	432	631	
0	0	0	0	0	461	631	
1	0	0	0	0	484	631	
2	0	0	0	0	495	632	
3	0	0	0	0	462	632	
4	0	0	0	0	492	632	
5	0	0	0	0	508	632	
6	0	0	0	0	494	632	
7	0	0	0	0	508	633	
8	0	0	0	0	461	633	
9	0	0	0	0	472	633	
10	0	0	0	0	483	633	
11	0	0	0	0	458	634	
12	0	0	0	0	502	634	
13	0	0	0	0	474	635	
14	0	0	0	0	483	635	
15	0	0	0	0	502	635	
0	0	0	0	0	505	636	
1	0	0	0	0	519	636	
2	0	0	0	0	523	636	
3	0	0	0	0	528	637	
4	0	0	0	0	535	637	
5	0	0	0	0	503	638	
6	0	0	0	0	520	638	
7	0	0	0	0	483	639	
8	0	0	0	0	475	639	
9	0	0	0	0	444	639	
10	0	0	0	0	419	640	
11	0	0	0	0	437	641	
12	0	0	0	0	435	641	
13	0	0	0	0	440	642	
14	0	0	0	0	434	642	
15	0	0	0	0	447	643	
0	0	0	0	0	459	643	
1	0	0	0	0	431	644	
2	0	0	0	0	455	644	
3	0	0	0	0	445	644	
4	0	0	0	0	438	645	
5	0	0	0	0	462	646	
6	0	0	0	0	493	646	
7	0	0	0	0	470	647	
8	0	0	0	0	471	647	
9	0	0	0	0	478	648	
10	0	0	0	0	473	648	
11	0	0	0	0	464	649	
12	0	0	0	0	502	649	
13	0	0	0	0	474	649	
14	0	0	0	0	476	650	
15	0	0	0	0	490	651	
0	0	0	0	0	484	651	
1	0	0	0	0	475	651	
2	0	0	0	0	476	652	
3	0	0	0	0	475	652	
4	0	0	0	0	496	653	
5	0	0	0	0	487	653	
6	0	0	0	0	427	654	
7	0	0	0	0	502	654	
8	0	0	0	0	479	654	
9	0	0	0	0	494	655	
10	0	0	0	0	480	655	
11	0	0	0	0	493	655	
12	0	0	0	0	479	655	
13	0	0	0	0	493	656	
14	0	0	0	0	511	656	
15	0	0	0	0	513	656	
0	0	0	0	0	497	657	
1	0	0	0	0	504	657	
2	0	0	0	0	491	657	
3	0	0	0	0	490	658	
4	0	0	0	0	467	658	
5	0	0	0	0	479	658	
6	0	0	0	0	456	659	
7	0	0	0	0	487	659	
8	0	0	0	0	476	659	
9	0	0	0	0	483	659	
10	0	0	0	0	480	659	
11	0	0	0	0	582	660	
12	0	0	0	0	673	660	
13	0	0	0	0	568	660	
14	0	0	0	0	406	660	
15	0	0	0	0	365	660	
0	0	0	0	0	450	661	
1	0	0	0	0	453	661	
2	0	0	0	0	465	661	
3	0	0	0	0	459	661	
4	0	0	0	0	445	661	
5	0	0	0	0	462	662	
6	0	0	0	0	482	662	
7	0	0	0	0	478	662	
8	0	0	0	0	485	662	
9	0	0	0	0	484	662	
10	0	0	0	0	493	662	
11	0	0	0	0	487	663	
12	0	0	0	0	496	663	
13	0	0	0	0	491	663	
14	0	0	0	0	511	663	
15	0	0	0	0	512	663	
0	0	0	0	0	535	663	
1	0	0	0	0	551	663	
2	0	0	0	0	527	663	
3	0	0	0	0	545	663	
4	0	0	0	0	545	663	
5	0	0	0	0	543	663	
6	0	0	0	0	523	663	
7	0	0	0	0	507	664	
8	0	0	0	0	492	664	
9	0	0	0	0	480	664	
10	0	0	0	0	470	664	
11	0	0	0	0	447	664	
12	0	0	0	0	483	664	
13	0	0	0	0	485	664	
14	0	0	0	0	475	664	
15	0	0	0	0	480	664	
0	0	0	0	0	483	664	
1	0	0	0	0	480	664	
2	0	0	0	0	477	664	
3	0	0	0	0	513	664	
4	0	0	0	0	468	664	
5	0	0	0	0	516	664	
6	0	0	0	0	528	664	
7	0	0	0	0	478	663	
8	0	0	0	0	527	664	
9	0	0	0	0	518	664	
10	0	0	0	0	514	664	
11	0	0	0	0	513	663	
12	0	0	0	0	521	663	
13	0	0	0	0	497	663	
14	0	0	0	0	527	663	
15	0	0	0	0	533	663	
0	0	0	0	0	548	664	
1	0	0	0	0	517	664	
2	0	0	0	0	515	663	
3	0	0	0	0	506	663	
4	0	0	0	0	504	663	
5	0	0	0	0	534	663	
6	0	0	0	0	523	663	
7	0	0	0	0	492	663	
8	0	0	0	0	537	663	
9	0	0	0	0	525	663	
10	0	0	0	0	540	663	
11	0	0	0	0	504	663	
12	0	0	0	0	526	663	
13	0	0	0	0	529	663	
14	0	0	0	0	561	663	
15	0	0	0	0	518	663	
0	0	0	0	0	532	663	
1	0	0	0	0	517	662	
2	0	0	0	0	527	662	
3	0	0	0	0	522	662	
4	0	0	0	0	544	662	
5	0	0	0	0	544	662	
6	0	0	0	0	553	662	
7	0	0	0	0	536	662	
8	0	0	0	0	502	662	
9	0	0	0	0	512	662	
10	0	0	0	0	512	662	
11	0	0	0	0	506	662	
12	0	0	0	0	468	661	
13	0	0	0	0	505	661	
14	0	0	0	0	552	662	
15	0	0	0	0	536	661	
0	0	0	0	0	496	661	
1	0	0	0	0	550	661	
2	0	0	0	0	671	661	
3	0	0	0	0	684	661	
4	0	0	0	0	528	660	
5	0	0	0	0	443	660	
6	0	0	0	0	461	660	
7	0	0	0	0	487	660	
8	0	0	0	0	503	660	
9	0	0	0	0	518	660	
10	0	0	0	0	515	660	
11	0	0	0	0	509	660	
12	0	0	0	0	506	660	
13	0	0	0	0	511	659	
14	0	0	0	0	535	659	
15	0	0	0	0	529	659	
0	0	0	0	0	529	659	
1	0	0	0	0	532	659	
2	0	0	0	0	540	659	
3	0	0	0	0	560	659	
4	0	0	0	0	552	658	
5	0	0	0	0	570	658	
6	0	0	0	0	572	658	
7	0	0	0	0	581	658	
8	0	0	0	0	572	658	
9	0	0	0	0	585	658	
10	0	0	0	0	586	657	
11	0	0	0	0	583	657	
12	0	0	0	0	575	657	
13	0	0	0	0	536	657	
14	0	0	0	0	539	657	
15	0	0	0	0	501	657	
0	0	0	0	0	479	656	
1	0	0	0	0	464	656	
2	0	0	0	0	456	656	
3	0	0	0	0	472	656	
4	0	0	0	0	479	656	
5	0	0	0	0	484	656	
6	0	0	0	0	482	655	
7	0	0	0	0	499	655	
8	0	0	0	0	486	655	
9	0	0	0	0	500	655	
10	0	0	0	0	507	655	
11	0	0	0	0	517	655	
12	0	0	0	0	503	654	
13	0	0	0	0	512	654	
14	0	0	0	0	519	654	
15	0	0	0	0	526	654	
0	0	0	0	0	518	654	
1	0	0	0	0	505	653	
2	0	0	0	0	513	653	
3	0	0	0	0	520	653	
4	0	0	0	0	507	653	
5	0	0	0	0	524	653	
6	0	0	0	0	527	652	
7	0	0	0	0	519	652	
8	0	0	0	0	519	652	
9	0	0	0	0	512	652	
10	0	0	0	0	511	652	
11	0	0	0	0	557	651	
12	0	0	0	0	520	651	
13	0	0	0	0	512	651	
14	0	0	0	0	528	651	
15	0	0	0	0	505	651	
0	0	0	0	0	544	650	
1	0	0	0	0	545	650	
2	0	0	0	0	505	650	
3	0	0	0	0	517	650	
4	0	0	0	0	498	649	
5	0	0	0	0	470	649	
6	0	0	0	0	481	649	
7	0	0	0	0	474	649	
8	0	0	0	0	482	648	
9	0	0	0	0	477	648	
10	0	0	0	0	495	648	
11	0	0	0	0	464	648	
12	0	0	0	0	460	647	
13	0	0	0	0	549	647	
14	0	0	0	0	670	647	
15	0	0	0	0	609	647	
0	0	0	0	0	471	647	
1	0	0	0	0	405	647	
2	0	0	0	0	466	647	
3	0	0	0	0	495	647	
4	0	0	0	0	483	646	
5	0	0	0	0	498	646	
6	0	0	0	0	492	646	
7	0	0	0	0	487	645	
8	0	0	0	0	498	645	
9	0	0	0	0	489	645	
10	0	0	0	0	490	645	
11	0	0	0	0	476	645	
12	0	0	0	0	494	644	
13	0	0	0	0	515	644	
14	0	0	0	0	482	644	
15	0	0	0	0	519	644	
0	0	0	0	0	526	643	
1	0	0	0	0	528	643	
2	0	0	0	0	539	643	
3	0	0	0	0	537	643	
4	0	0	0	0	564	643	
5	0	0	0	0	564	643	
6	0	0	0	0	566	642	
7	0	0	0	0	586	642	
8	0	0	0	0	567	642	
9	0	0	0	0	518	642	
10	0	0	0	0	483	641	
11	0	0	0	0	476	641	
12	0	0	0	0	481	641	
13	0	0	0	0	470	641	
14	0	0	0	0	482	641	
15	0	0	0	0	468	640	
0	0	0	0	0	474	640	
1	0	0	0	0	492	640	
2	0	0	0	0	495	640	
3	0	0	0	0	495	639	
4	0	0	0	0	526	639	
5	0	0	0	0	515	639	
6	0	0	0	0	492	639	
7	0	0	0	0	514	639	
8	0	0	0	0	527	639	
9	0	0	0	0	531	639	
10	0	0	0	0	535	638	
11	0	0	0	0	535	638	
12	0	0	0	0	537	638	
13	0	0	0	0	542	638	
14	0	0	0	0	534	638	
15	0	0	0	0	521	637	
0	0	0	0	0	535	637	
1	0	0	0	0	540	637	
2	0	0	0	0	534	637	
3	0	0	0	0	530	636	
4	0	0	0	0	534	636	
5	0	0	0	0	525	636	
6	0	0	0	0	532	636	
7	0	0	0	0	524	636	
8	0	0	0	0	537	636	
9	0	0	0	0	528	636	
10	0	0	0	0	536	636	
11	0	0	0	0	541	635	
12	0	0	0	0	519	635	
13	0	0	0	0	556	635	
14	0	0	0	0	565	635	
15	0	0	0	0	543	634	
0	0	0	0	0	534	634	
1	0	0	0	0	509	634	
2	0	0	0	0	523	634	
3	0	0	0	0	486	633	
4	0	0	0	0	500	633	
5	0	0	0	0	463	633	
6	0	0	0	0	523	633	
7	0	0	0	0	502	633	
8	0	0	0	0	499	632	
9	0	0	0	0	480	632	
10	0	0	0	0	544	632	
11	0	0	0	0	669	632	
12	0	0	0	0	683	632	
13	0	0	0	0	520	632	
14	0	0	0	0	409	632	
15	0	0	0	0	430	632	
0	0	0	0	0	465	631	
1	0	0	0	0	486	631	
2	0	0	0	0	489	631	
3	0	0	0	0	499	631	
4	0	0	0	0	512	631	
5	0	0	0	0	501	631	
6	0	0	0	0	507	631	
7	0	0	0	0	473	630	
8	0	0	0	0	520	630	
9	0	0	0	0	511	630	
10	0	0	0	0	520	630	
11	0	0	0	0	497	630	
12	0	0	0	0	536	629	
13	0	0	0	0	519	629	
14	0	0	0	0	522	629	
15	0	0	0	0	535	629	
0	0	0	0	0	538	629	
1	0	0	0	0	547	629	
2	0	0	0	0	556	628	
3	0	0	0	0	535	628	
4	0	0	0	0	563	628	
5	0	0	0	0	517	628	
6	0	0	0	0	522	628	
7	0	0	0	0	477	628	
8	0	0	0	0	474	627	
9	0	0	0	0	457	628	
10	0	0	0	0	453	627	
11	0	0	0	0	461	627	
12	0	0	0	0	460	627	
13	0	0	0	0	459	627	
14	0	0	0	0	472	627	
15	0	0	0	0	452	627	
0	0	0	0	0	469	627	
1	0	0	0	0	447	627	
2	0	0	0	0	465	626	
3	0	0	0	0	473	626	
4	0	0	0	0	484	626	
5	0	0	0	0	476	626	
6	0	0	0	0	463	625	
7	0	0	0	0	478	625	
8	0	0	0	0	489	625	
9	0	0	0	0	499	625	
10	0	0	0	0	488	625	
11	0	0	0	0	497	625	
12	0	0	0	0	513	625	
13	0	0	0	0	512	625	
14	0	0	0	0	499	625	
15	0	0	0	0	501	625	
0	0	0	0	0	499	624	
1	0	0	0	0	508	624	
2	0	0	0	0	511	624	
3	0	0	0	0	513	624	
4	0	0	0	0	502	624	
5	0	0	0	0	512	624	
6	0	0	0	0	510	624	
7	0	0	0	0	496	624	
8	0	0	0	0	524	624	
9	0	0	0	0	516	624	
10	0	0	0	0	519	623	
11	0	0	0	0	526	623	
12	0	0	0	0	531	623	
13	0	0	0	0	521	623	
14	0	0	0	0	511	623	
15	0	0	0	0	568	623	
0	0	0	0	0	553	623	
1	0	0	0	0	546	623	
2	0	0	0	0	525	622	
3	0	0	0	0	521	622	
4	0	0	0	0	504	622	
5	0	0	0	0	501	623	
6	0	0	0	0	516	622	
7	0	0	0	0	512	622	
8	0	0	0	0	507	622	
9	0	0	0	0	509	622	
